,code,tradeStatus,code_name,isIndex,isSt
1660,sh.603890,1,春秋电子,False,False
1661,sh.603893,1,瑞芯微,False,False
1662,sh.603895,1,天永智能,False,False
1663,sh.603896,1,寿仙谷,False,False
1664,sh.603897,1,长城科技,False,False
1665,sh.603898,1,好莱客,False,False
1666,sh.603899,1,晨光文具,False,False
1667,sh.603900,1,莱绅通灵,False,False
1668,sh.603901,1,永创智能,False,False
1669,sh.603903,1,中持股份,False,False
1670,sh.603906,1,龙蟠科技,False,False
1671,sh.603908,1,牧高笛,False,False
1672,sh.603909,1,合诚股份,False,False
1673,sh.603912,1,佳力图,False,False
1674,sh.603915,1,国茂股份,False,False
1675,sh.603916,1,苏博特,False,False
1676,sh.603917,1,合力科技,False,False
1677,sh.603918,1,金桥信息,False,False
1678,sh.603919,1,金徽酒,False,False
1679,sh.603920,1,世运电路,False,False
1680,sh.603922,1,金鸿顺,False,False
1681,sh.603926,1,铁流股份,False,False
1682,sh.603927,1,中科软,False,False
1683,sh.603928,1,兴业股份,False,False
1684,sh.603929,1,亚翔集成,False,False
1685,sh.603933,1,睿能科技,False,False
1686,sh.603936,1,博敏电子,False,False
1687,sh.603937,1,丽岛新材,False,False
1688,sh.603938,1,三孚股份,False,False
1689,sh.603939,1,益丰药房,False,False
1690,sh.603955,1,大千生态,False,False
1691,sh.603956,1,威派格,False,False
1692,sh.603958,1,哈森股份,False,False
1693,sh.603959,1,百利科技,False,False
1694,sh.603960,1,克来机电,False,False
1695,sh.603963,1,大理药业,False,False
1696,sh.603966,1,法兰泰克,False,False
1697,sh.603967,1,中创物流,False,False
1698,sh.603968,1,醋化股份,False,False
1699,sh.603969,1,银龙股份,False,False
1700,sh.603970,1,中农立华,False,False
1701,sh.603976,1,正川股份,False,False
1702,sh.603977,1,国泰集团,False,False
1703,sh.603978,1,深圳新星,False,False
1704,sh.603979,1,金诚信,False,False
1705,sh.603980,1,吉华集团,False,False
1706,sh.603982,1,泉峰汽车,False,False
1707,sh.603983,1,丸美股份,False,False
1708,sh.603985,1,恒润股份,False,False
1709,sh.603986,1,兆易创新,False,False
1710,sh.603987,1,康德莱,False,False
1711,sh.603988,1,中电电机,False,False
1712,sh.603989,1,艾华集团,False,False
1713,sh.603990,1,麦迪科技,False,False
1714,sh.603991,1,至正股份,False,False
1715,sh.603992,1,松霖科技,False,False
1716,sh.603993,1,洛阳钼业,False,False
1717,sh.603995,1,甬金股份,False,False
1719,sh.603997,1,继峰股份,False,False
1720,sh.603998,1,方盛制药,False,False
1721,sh.603999,1,读者传媒,False,False
1811,sz.000001,1,平安银行,False,False
1812,sz.000002,1,万科A,False,False
1813,sz.000004,1,国农科技,False,False
1814,sz.000005,1,世纪星源,False,False
1815,sz.000006,1,深振业A,False,False
1816,sz.000007,1,全新好,False,False
1817,sz.000008,1,神州高铁,False,False
1818,sz.000009,1,中国宝安,False,False
1820,sz.000011,1,深物业A,False,False
1821,sz.000012,1,南玻A,False,False
1822,sz.000014,1,沙河股份,False,False
1823,sz.000016,1,深康佳A,False,False
1824,sz.000017,1,深中华A,False,False
1825,sz.000019,1,深粮控股,False,False
1826,sz.000020,1,深华发A,False,False
1827,sz.000021,1,深科技,False,False
1828,sz.000023,1,深天地A,False,False
1829,sz.000025,1,特力A,False,False
1830,sz.000026,1,飞亚达,False,False
1831,sz.000027,1,深圳能源,False,False
1832,sz.000028,1,国药一致,False,False
1833,sz.000029,0,深深房A,False,False
1834,sz.000030,1,富奥股份,False,False
1835,sz.000031,1,大悦城,False,False
1836,sz.000032,1,深桑达A,False,False
1837,sz.000034,1,神州数码,False,False
1838,sz.000035,1,中国天楹,False,False
1839,sz.000036,1,华联控股,False,False
1840,sz.000037,1,深南电A,False,False
1841,sz.000038,1,深大通,False,False
1842,sz.000039,1,中集集团,False,False
1843,sz.000040,1,东旭蓝天,False,False
1844,sz.000042,1,中洲控股,False,False
1845,sz.000045,1,深纺织A,False,False
1846,sz.000046,1,泛海控股,False,False
1847,sz.000048,1,康达尔,False,False
1848,sz.000049,1,德赛电池,False,False
1849,sz.000050,1,深天马A,False,False
1850,sz.000055,1,方大集团,False,False
1851,sz.000056,1,皇庭国际,False,False
1852,sz.000058,1,深赛格,False,False
1853,sz.000059,1,华锦股份,False,False
1854,sz.000060,1,中金岭南,False,False
1855,sz.000061,1,农产品,False,False
1856,sz.000062,1,深圳华强,False,False
1857,sz.000063,1,中兴通讯,False,False
1858,sz.000065,1,北方国际,False,False
1859,sz.000066,1,中国长城,False,False
1860,sz.000068,1,华控赛格,False,False
1861,sz.000069,1,华侨城A,False,False
1862,sz.000070,1,特发信息,False,False
1863,sz.000078,1,海王生物,False,False
1864,sz.000088,1,盐田港,False,False
1865,sz.000089,1,深圳机场,False,False
1866,sz.000090,1,天健集团,False,False
1867,sz.000096,1,广聚能源,False,False
1868,sz.000099,1,中信海直,False,False
1869,sz.000100,1,TCL科技,False,False
1870,sz.000150,1,宜华健康,False,False
1871,sz.000151,1,中成股份,False,False
1872,sz.000153,1,丰原药业,False,False
1873,sz.000155,1,川能动力,False,False
1874,sz.000156,1,华数传媒,False,False
1875,sz.000157,1,中联重科,False,False
1876,sz.000158,1,常山北明,False,False
1877,sz.000159,1,国际实业,False,False
1878,sz.000166,1,申万宏源,False,False
1879,sz.000301,1,东方盛虹,False,False
1880,sz.000333,1,美的集团,False,False
1881,sz.000338,1,潍柴动力,False,False
1882,sz.000400,1,许继电气,False,False
1883,sz.000401,1,冀东水泥,False,False
1884,sz.000402,1,金融街,False,False
1885,sz.000403,1,双林生物,False,False
1886,sz.000404,1,长虹华意,False,False
1887,sz.000407,1,胜利股份,False,False
1888,sz.000408,1,藏格控股,False,False
1891,sz.000411,1,英特集团,False,False
1892,sz.000413,1,东旭光电,False,False
1893,sz.000415,1,渤海租赁,False,False
1894,sz.000416,1,民生控股,False,False
1895,sz.000417,1,合肥百货,False,False
1896,sz.000419,1,通程控股,False,False
1897,sz.000420,1,吉林化纤,False,False
1898,sz.000421,1,南京公用,False,False
1900,sz.000423,1,东阿阿胶,False,False
1901,sz.000425,1,徐工机械,False,False
1902,sz.000426,1,兴业矿业,False,False
1903,sz.000428,1,华天酒店,False,False
1904,sz.000429,1,粤高速A,False,False
1905,sz.000430,1,张家界,False,False
1906,sz.000488,1,晨鸣纸业,False,False
1907,sz.000498,1,山东路桥,False,False
1908,sz.000501,1,鄂武商A,False,False
1909,sz.000502,1,绿景控股,False,False
1910,sz.000503,1,国新健康,False,False
1912,sz.000505,1,京粮控股,False,False
1913,sz.000506,1,中润资源,False,False
1914,sz.000507,1,珠海港,False,False
1915,sz.000509,1,华塑控股,False,False
1916,sz.000510,1,新金路,False,False
1917,sz.000513,1,丽珠集团,False,False
1918,sz.000514,1,渝开发,False,False
1919,sz.000516,1,国际医学,False,False
1920,sz.000517,1,荣安地产,False,False
1921,sz.000518,1,四环生物,False,False
1922,sz.000519,1,中兵红箭,False,False
1923,sz.000520,1,长航凤凰,False,False
1924,sz.000521,1,长虹美菱,False,False
1925,sz.000523,1,广州浪奇,False,False
1926,sz.000524,1,岭南控股,False,False
1927,sz.000525,1,红太阳,False,False
1928,sz.000526,1,紫光学大,False,False
1929,sz.000528,1,柳工,False,False
1930,sz.000529,1,广弘控股,False,False
1931,sz.000530,1,大冷股份,False,False
1932,sz.000531,1,穗恒运A,False,False
1933,sz.000532,1,华金资本,False,False
1934,sz.000533,1,顺钠股份,False,False
1935,sz.000534,1,万泽股份,False,False
1936,sz.000536,1,华映科技,False,False
1937,sz.000537,1,广宇发展,False,False
1938,sz.000538,1,云南白药,False,False
1939,sz.000539,1,粤电力A,False,False
1940,sz.000540,1,中天金融,False,False
1941,sz.000541,1,佛山照明,False,False
1942,sz.000543,1,皖能电力,False,False
1943,sz.000544,1,中原环保,False,False
1944,sz.000545,1,金浦钛业,False,False
1945,sz.000546,1,金圆股份,False,False
1946,sz.000547,1,航天发展,False,False
1947,sz.000548,1,湖南投资,False,False
1948,sz.000550,1,江铃汽车,False,False
1949,sz.000551,1,创元科技,False,False
1950,sz.000552,1,靖远煤电,False,False
1951,sz.000553,1,安道麦A,False,False
1952,sz.000554,1,泰山石油,False,False
1953,sz.000555,1,神州信息,False,False
1954,sz.000557,1,西部创业,False,False
1955,sz.000558,1,莱茵体育,False,False
1956,sz.000559,1,万向钱潮,False,False
1957,sz.000560,1,我爱我家,False,False
1958,sz.000561,1,烽火电子,False,False
1959,sz.000563,1,陕国投A,False,False
1960,sz.000564,1,供销大集,False,False
1961,sz.000565,1,渝三峡A,False,False
1962,sz.000566,1,海南海药,False,False
1963,sz.000567,1,海德股份,False,False
1964,sz.000568,1,泸州老窖,False,False
1965,sz.000570,1,苏常柴A,False,False
1968,sz.000573,1,粤宏远A,False,False
1969,sz.000576,1,广东甘化,False,False
1970,sz.000581,1,威孚高科,False,False
1971,sz.000582,1,北部湾港,False,False
1972,sz.000584,1,哈工智能,False,False
1974,sz.000586,1,汇源通信,False,False
1975,sz.000587,1,金洲慈航,False,False
1976,sz.000589,1,贵州轮胎,False,False
1977,sz.000590,1,启迪古汉,False,False
1978,sz.000591,1,太阳能,False,False
1979,sz.000592,1,平潭发展,False,False
1980,sz.000593,1,大通燃气,False,False
1981,sz.000595,1,宝塔实业,False,False
1982,sz.000596,1,古井贡酒,False,False
1983,sz.000597,1,东北制药,False,False
1984,sz.000598,1,兴蓉环境,False,False
1985,sz.000599,1,青岛双星,False,False
1986,sz.000600,1,建投能源,False,False
1987,sz.000601,1,韶能股份,False,False
1988,sz.000603,1,盛达资源,False,False
1989,sz.000605,1,渤海股份,False,False
1990,sz.000606,1,顺利办,False,False
1991,sz.000607,1,华媒控股,False,False
1992,sz.000608,1,阳光股份,False,False
1993,sz.000609,1,中迪投资,False,False
1994,sz.000610,1,西安旅游,False,False
1996,sz.000612,1,焦作万方,False,False
1997,sz.000613,1,大东海A,False,False
1998,sz.000615,1,京汉股份,False,False
1999,sz.000616,1,海航投资,False,False
2000,sz.000617,1,中油资本,False,False
2001,sz.000619,1,海螺型材,False,False
2002,sz.000620,1,新华联,False,False
2003,sz.000622,1,恒立实业,False,False
2004,sz.000623,1,吉林敖东,False,False
2005,sz.000625,1,长安汽车,False,False
2006,sz.000626,1,远大控股,False,False
2007,sz.000627,1,天茂集团,False,False
2008,sz.000628,1,高新发展,False,False
2009,sz.000629,1,攀钢钒钛,False,False
2010,sz.000630,1,铜陵有色,False,False
2011,sz.000631,1,顺发恒业,False,False
2012,sz.000632,1,三木集团,False,False
2013,sz.000633,1,合金投资,False,False
2014,sz.000635,1,英力特,False,False
2015,sz.000636,1,风华高科,False,False
2016,sz.000637,1,茂化实华,False,False
2017,sz.000638,1,万方发展,False,False
2018,sz.000639,1,西王食品,False,False
2019,sz.000650,1,仁和药业,False,False
2020,sz.000651,1,格力电器,False,False
2021,sz.000652,1,泰达股份,False,False
2022,sz.000655,1,金岭矿业,False,False
2023,sz.000656,1,金科股份,False,False
2024,sz.000657,1,中钨高新,False,False
2025,sz.000659,1,珠海中富,False,False
2026,sz.000661,1,长春高新,False,False
2027,sz.000662,1,天夏智慧,False,False
2028,sz.000663,1,永安林业,False,False
2029,sz.000665,1,湖北广电,False,False
2030,sz.000666,1,经纬纺机,False,False
2031,sz.000667,1,美好置业,False,False
2032,sz.000668,1,荣丰控股,False,False
2033,sz.000669,1,金鸿控股,False,False
2035,sz.000671,1,阳光城,False,False
2036,sz.000672,1,上峰水泥,False,False
2037,sz.000673,1,当代东方,False,False
2038,sz.000676,1,智度股份,False,False
2039,sz.000677,1,恒天海龙,False,False
2040,sz.000678,1,襄阳轴承,False,False
2041,sz.000679,1,大连友谊,False,False
2042,sz.000680,1,山推股份,False,False
2043,sz.000681,1,视觉中国,False,False
2044,sz.000682,1,东方电子,False,False
2045,sz.000683,1,远兴能源,False,False
2046,sz.000685,1,中山公用,False,False
2047,sz.000686,1,东北证券,False,False
2048,sz.000687,1,华讯方舟,False,False
2049,sz.000688,1,国城矿业,False,False
2050,sz.000690,1,宝新能源,False,False
2051,sz.000691,1,亚太实业,False,False
2052,sz.000692,1,惠天热电,False,False
2053,sz.000695,1,滨海能源,False,False
2054,sz.000697,1,炼石航空,False,False
2055,sz.000698,1,沈阳化工,False,False
2056,sz.000700,1,模塑科技,False,False
2057,sz.000701,1,厦门信达,False,False
2058,sz.000702,1,正虹科技,False,False
2059,sz.000703,1,恒逸石化,False,False
2060,sz.000705,1,浙江震元,False,False
2062,sz.000708,1,中信特钢,False,False
2063,sz.000709,1,河钢股份,False,False
2064,sz.000710,1,贝瑞基因,False,False
2065,sz.000711,1,京蓝科技,False,False
2066,sz.000712,1,锦龙股份,False,False
2067,sz.000713,1,丰乐种业,False,False
2068,sz.000715,1,中兴商业,False,False
2069,sz.000716,1,黑芝麻,False,False
2070,sz.000717,1,韶钢松山,False,False
2071,sz.000718,1,苏宁环球,False,False
2072,sz.000719,1,中原传媒,False,False
2073,sz.000720,1,新能泰山,False,False
2074,sz.000721,1,西安饮食,False,False
2075,sz.000722,1,湖南发展,False,False
2076,sz.000723,1,美锦能源,False,False
2077,sz.000725,1,京东方A,False,False
2078,sz.000726,1,鲁泰A,False,False
2079,sz.000727,1,华东科技,False,False
2080,sz.000728,1,国元证券,False,False
2081,sz.000729,1,燕京啤酒,False,False
2082,sz.000731,1,四川美丰,False,False
2083,sz.000732,1,泰禾集团,False,False
2084,sz.000733,1,振华科技,False,False
2085,sz.000735,1,罗牛山,False,False
2086,sz.000736,1,中交地产,False,False
2088,sz.000738,1,航发控制,False,False
2089,sz.000739,1,普洛药业,False,False
2090,sz.000750,1,国海证券,False,False
2091,sz.000751,1,锌业股份,False,False
2093,sz.000753,1,漳州发展,False,False
2094,sz.000755,1,山西路桥,False,False
2095,sz.000756,1,新华制药,False,False
2096,sz.000757,1,浩物股份,False,False
2097,sz.000758,1,中色股份,False,False
2098,sz.000759,1,中百集团,False,False
2100,sz.000761,1,本钢板材,False,False
2101,sz.000762,1,西藏矿业,False,False
2102,sz.000766,1,通化金马,False,False
2103,sz.000767,1,漳泽电力,False,False
2104,sz.000768,1,中航飞机,False,False
2105,sz.000776,1,广发证券,False,False
2106,sz.000777,1,中核科技,False,False
2107,sz.000778,1,新兴铸管,False,False
2108,sz.000779,1,甘咨询,False,False
2109,sz.000780,1,平庄能源,False,False
2110,sz.000782,1,美达股份,False,False
2111,sz.000783,1,长江证券,False,False
2112,sz.000785,1,居然之家,False,False
2113,sz.000786,1,北新建材,False,False
2114,sz.000788,1,北大医药,False,False
2115,sz.000789,1,万年青,False,False
2116,sz.000790,1,泰合健康,False,False
2117,sz.000791,1,甘肃电投,False,False
2119,sz.000793,1,华闻集团,False,False
2120,sz.000795,1,英洛华,False,False
2121,sz.000796,1,凯撒旅业,False,False
2122,sz.000797,1,中国武夷,False,False
2123,sz.000798,1,中水渔业,False,False
2124,sz.000799,1,酒鬼酒,False,False
2125,sz.000800,1,一汽轿车,False,False
2126,sz.000801,1,四川九洲,False,False
2127,sz.000802,1,北京文化,False,False
2128,sz.000803,1,金宇车城,False,False
2130,sz.000807,1,云铝股份,False,False
2131,sz.000809,1,铁岭新城,False,False
2132,sz.000810,1,创维数字,False,False
2133,sz.000811,1,冰轮环境,False,False
2134,sz.000812,1,陕西金叶,False,False
2135,sz.000813,1,德展健康,False,False
2136,sz.000815,1,美利云,False,False
2138,sz.000818,1,航锦科技,False,False
2139,sz.000819,1,岳阳兴长,False,False
2141,sz.000821,1,京山轻机,False,False
2142,sz.000822,1,山东海化,False,False
2143,sz.000823,1,超声电子,False,False
2144,sz.000825,1,太钢不锈,False,False
2145,sz.000826,1,启迪环境,False,False
2146,sz.000828,1,东莞控股,False,False
2147,sz.000829,1,天音控股,False,False
2148,sz.000830,1,鲁西化工,False,False
2149,sz.000831,1,五矿稀土,False,False
2150,sz.000833,1,粤桂股份,False,False
2151,sz.000835,1,长城动漫,False,False
2152,sz.000836,1,富通鑫茂,False,False
2153,sz.000837,1,秦川机床,False,False
2154,sz.000838,1,财信发展,False,False
2155,sz.000839,1,中信国安,False,False
2156,sz.000848,1,承德露露,False,False
2157,sz.000850,1,华茂股份,False,False
2158,sz.000851,1,高鸿股份,False,False
2159,sz.000852,1,石化机械,False,False
2160,sz.000856,1,冀东装备,False,False
2161,sz.000858,1,五粮液,False,False
2162,sz.000859,1,国风塑业,False,False
2163,sz.000860,1,顺鑫农业,False,False
2164,sz.000861,1,海印股份,False,False
2165,sz.000862,1,银星能源,False,False
2166,sz.000863,1,三湘印象,False,False
2168,sz.000869,1,张裕A,False,False
2169,sz.000875,1,吉电股份,False,False
2170,sz.000876,1,新希望,False,False
2171,sz.000877,1,天山股份,False,False
2172,sz.000878,1,云南铜业,False,False
2173,sz.000880,1,潍柴重机,False,False
2174,sz.000881,1,中广核技,False,False
2175,sz.000882,1,华联股份,False,False
2176,sz.000883,1,湖北能源,False,False
2177,sz.000885,1,城发环境,False,False
2178,sz.000886,1,海南高速,False,False
2179,sz.000887,1,中鼎股份,False,False
2180,sz.000888,1,峨眉山A,False,False
2181,sz.000889,1,中嘉博创,False,False
2182,sz.000890,1,法尔胜,False,False
2183,sz.000892,1,欢瑞世纪,False,False
2184,sz.000893,1,东凌国际,False,False
2185,sz.000895,1,双汇发展,False,False
2187,sz.000898,1,鞍钢股份,False,False
2188,sz.000899,1,赣能股份,False,False
2189,sz.000900,1,现代投资,False,False
2190,sz.000901,1,航天科技,False,False
2191,sz.000902,1,新洋丰,False,False
2192,sz.000903,1,云内动力,False,False
2193,sz.000905,1,厦门港务,False,False
2194,sz.000906,1,浙商中拓,False,False
2195,sz.000908,1,景峰医药,False,False
2196,sz.000909,1,数源科技,False,False
2197,sz.000910,1,大亚圣象,False,False
2199,sz.000912,1,泸天化,False,False
2200,sz.000913,1,钱江摩托,False,False
2201,sz.000915,1,山大华特,False,False
2202,sz.000917,1,电广传媒,False,False
2203,sz.000918,1,嘉凯城,False,False
2204,sz.000919,1,金陵药业,False,False
2205,sz.000920,1,南方汇通,False,False
2206,sz.000921,1,海信家电,False,False
2207,sz.000922,1,佳电股份,False,False
2208,sz.000923,1,河钢资源,False,False
2209,sz.000925,1,众合科技,False,False
2210,sz.000926,1,福星股份,False,False
2211,sz.000927,1,一汽夏利,False,False
2212,sz.000928,1,中钢国际,False,False
2213,sz.000929,1,兰州黄河,False,False
2214,sz.000930,1,中粮科技,False,False
2215,sz.000931,1,中关村,False,False
2216,sz.000932,1,华菱钢铁,False,False
2217,sz.000933,1,神火股份,False,False
2218,sz.000935,1,四川双马,False,False
2219,sz.000936,1,华西股份,False,False
2220,sz.000937,1,冀中能源,False,False
2221,sz.000938,1,紫光股份,False,False
2223,sz.000948,1,南天信息,False,False
2224,sz.000949,1,新乡化纤,False,False
2225,sz.000950,1,重药控股,False,False
2226,sz.000951,1,中国重汽,False,False
2227,sz.000952,1,广济药业,False,False
2229,sz.000955,1,欣龙控股,False,False
2230,sz.000957,1,中通客车,False,False
2231,sz.000958,1,东方能源,False,False
2232,sz.000959,1,首钢股份,False,False
2233,sz.000960,1,锡业股份,False,False
2234,sz.000961,1,中南建设,False,False
2235,sz.000962,1,东方钽业,False,False
2236,sz.000963,1,华东医药,False,False
2237,sz.000965,1,天保基建,False,False
2238,sz.000966,1,长源电力,False,False
2239,sz.000967,1,盈峰环境,False,False
2240,sz.000968,1,蓝焰控股,False,False
2241,sz.000969,1,安泰科技,False,False
2242,sz.000970,1,中科三环,False,False
2245,sz.000973,1,佛塑科技,False,False
2246,sz.000975,1,银泰黄金,False,False
2247,sz.000976,1,华铁股份,False,False
2248,sz.000977,1,浪潮信息,False,False
2249,sz.000978,1,桂林旅游,False,False
2250,sz.000980,1,众泰汽车,False,False
2253,sz.000983,1,西山煤电,False,False
2254,sz.000985,1,大庆华科,False,False
2255,sz.000987,1,越秀金控,False,False
2256,sz.000988,1,华工科技,False,False
2257,sz.000989,1,九芝堂,False,False
2258,sz.000990,1,诚志股份,False,False
2259,sz.000993,1,闽东电力,False,False
2261,sz.000996,1,中国中期,False,False
2262,sz.000997,1,新大陆,False,False
2263,sz.000998,1,隆平高科,False,False
2264,sz.000999,1,华润三九,False,False
2265,sz.001696,1,宗申动力,False,False
2266,sz.001872,1,招商港口,False,False
2267,sz.001896,1,豫能控股,False,False
2268,sz.001914,1,招商积余,False,False
2269,sz.001965,1,招商公路,False,False
2270,sz.001979,1,招商蛇口,False,False
2271,sz.002001,1,新和成,False,False
2272,sz.002002,1,鸿达兴业,False,False
2273,sz.002003,1,伟星股份,False,False
2274,sz.002004,1,华邦健康,False,False
2276,sz.002006,1,精功科技,False,False
2277,sz.002007,1,华兰生物,False,False
2278,sz.002008,1,大族激光,False,False
2279,sz.002009,1,天奇股份,False,False
2280,sz.002010,1,传化智联,False,False
2281,sz.002011,1,盾安环境,False,False
2282,sz.002012,1,凯恩股份,False,False
2283,sz.002013,1,中航机电,False,False
2284,sz.002014,1,永新股份,False,False
2285,sz.002015,1,协鑫能科,False,False
2286,sz.002016,1,世荣兆业,False,False
2287,sz.002017,1,东信和平,False,False
2288,sz.002019,1,亿帆医药,False,False
2289,sz.002020,1,京新药业,False,False
2291,sz.002022,1,科华生物,False,False
2292,sz.002023,1,海特高新,False,False
2293,sz.002024,1,苏宁易购,False,False
2294,sz.002025,1,航天电器,False,False
2295,sz.002026,1,山东威达,False,False
2296,sz.002027,1,分众传媒,False,False
2297,sz.002028,1,思源电气,False,False
2298,sz.002029,1,七匹狼,False,False
2299,sz.002030,1,达安基因,False,False
2300,sz.002031,1,巨轮智能,False,False
2301,sz.002032,1,苏泊尔,False,False
2302,sz.002033,1,丽江旅游,False,False
2303,sz.002034,1,旺能环境,False,False
2304,sz.002035,1,华帝股份,False,False
2305,sz.002036,1,联创电子,False,False
2306,sz.002037,1,保利联合,False,False
2307,sz.002038,1,双鹭药业,False,False
2308,sz.002039,1,黔源电力,False,False
2309,sz.002040,1,南京港,False,False
2310,sz.002041,1,登海种业,False,False
2311,sz.002042,1,华孚时尚,False,False
2312,sz.002043,1,兔宝宝,False,False
2313,sz.002044,1,美年健康,False,False
2314,sz.002045,1,国光电器,False,False
2315,sz.002046,1,轴研科技,False,False
2316,sz.002047,1,宝鹰股份,False,False
2317,sz.002048,1,宁波华翔,False,False
2318,sz.002049,1,紫光国微,False,False
2319,sz.002050,1,三花智控,False,False
2320,sz.002051,1,中工国际,False,False
2321,sz.002052,1,同洲电子,False,False
2322,sz.002053,1,云南能投,False,False
2323,sz.002054,1,德美化工,False,False
2324,sz.002055,1,得润电子,False,False
2325,sz.002056,1,横店东磁,False,False
2326,sz.002057,1,中钢天源,False,False
2327,sz.002058,1,威尔泰,False,False
2328,sz.002059,1,云南旅游,False,False
2329,sz.002060,1,粤水电,False,False
2330,sz.002061,1,浙江交科,False,False
2331,sz.002062,1,宏润建设,False,False
2332,sz.002063,1,远光软件,False,False
2333,sz.002064,1,华峰氨纶,False,False
2334,sz.002065,1,东华软件,False,False
2335,sz.002066,1,瑞泰科技,False,False
2336,sz.002067,1,景兴纸业,False,False
2337,sz.002068,1,黑猫股份,False,False
2338,sz.002069,1,獐子岛,False,False
2339,sz.002071,1,长城影视,False,False
2341,sz.002073,1,软控股份,False,False
2342,sz.002074,1,国轩高科,False,False
2343,sz.002075,1,沙钢股份,False,False
2344,sz.002076,1,雪莱特,False,False
2345,sz.002077,1,大港股份,False,False
2346,sz.002078,1,太阳纸业,False,False
2347,sz.002079,1,苏州固锝,False,False
2348,sz.002080,1,中材科技,False,False
2349,sz.002081,1,金螳螂,False,False
2350,sz.002082,1,万邦德,False,False
2351,sz.002083,1,孚日股份,False,False
2352,sz.002084,1,海鸥住工,False,False
2353,sz.002085,1,万丰奥威,False,False
2355,sz.002087,1,新野纺织,False,False
2356,sz.002088,1,鲁阳节能,False,False
2358,sz.002090,1,金智科技,False,False
2359,sz.002091,1,江苏国泰,False,False
2360,sz.002092,1,中泰化学,False,False
2361,sz.002093,1,国脉科技,False,False
2362,sz.002094,1,青岛金王,False,False
2363,sz.002095,1,生意宝,False,False
2364,sz.002096,1,南岭民爆,False,False
2365,sz.002097,1,山河智能,False,False
2366,sz.002098,1,浔兴股份,False,False
2367,sz.002099,1,海翔药业,False,False
2368,sz.002100,1,天康生物,False,False
2369,sz.002101,1,广东鸿图,False,False
2371,sz.002103,1,广博股份,False,False
2372,sz.002104,1,恒宝股份,False,False
2373,sz.002105,1,信隆健康,False,False
2374,sz.002106,1,莱宝高科,False,False
2375,sz.002107,1,沃华医药,False,False
2376,sz.002108,1,沧州明珠,False,False
2377,sz.002109,1,兴化股份,False,False
2378,sz.002110,1,三钢闽光,False,False
2379,sz.002111,1,威海广泰,False,False
2380,sz.002112,1,三变科技,False,False
2382,sz.002114,1,罗平锌电,False,False
2383,sz.002115,1,三维通信,False,False
2384,sz.002116,1,中国海诚,False,False
2385,sz.002117,1,东港股份,False,False
2386,sz.002118,1,紫鑫药业,False,False
2387,sz.002119,1,康强电子,False,False
2388,sz.002120,1,韵达股份,False,False
2389,sz.002121,1,科陆电子,False,False
2391,sz.002123,1,梦网集团,False,False
2392,sz.002124,1,天邦股份,False,False
2393,sz.002125,1,湘潭电化,False,False
2394,sz.002126,1,银轮股份,False,False
2395,sz.002127,1,南极电商,False,False
2396,sz.002128,1,露天煤业,False,False
2397,sz.002129,1,中环股份,False,False
2398,sz.002130,1,沃尔核材,False,False
2399,sz.002131,1,利欧股份,False,False
2400,sz.002132,1,恒星科技,False,False
2401,sz.002133,1,广宇集团,False,False
2402,sz.002134,1,天津普林,False,False
2403,sz.002135,1,东南网架,False,False
2404,sz.002136,1,安纳达,False,False
2405,sz.002137,1,麦达数字,False,False
2406,sz.002138,1,顺络电子,False,False
2407,sz.002139,1,拓邦股份,False,False
2408,sz.002140,1,东华科技,False,False
2409,sz.002141,1,贤丰控股,False,False
2410,sz.002142,1,宁波银行,False,False
2411,sz.002144,1,宏达高科,False,False
2412,sz.002145,1,中核钛白,False,False
2413,sz.002146,1,荣盛发展,False,False
2415,sz.002148,1,北纬科技,False,False
2416,sz.002149,1,西部材料,False,False
2417,sz.002150,1,通润装备,False,False
2418,sz.002151,1,北斗星通,False,False
2419,sz.002152,1,广电运通,False,False
2420,sz.002153,1,石基信息,False,False
2421,sz.002154,1,报喜鸟,False,False
2422,sz.002155,1,湖南黄金,False,False
2423,sz.002156,1,通富微电,False,False
2424,sz.002157,1,正邦科技,False,False
2425,sz.002158,1,汉钟精机,False,False
2426,sz.002159,1,三特索道,False,False
2427,sz.002160,1,常铝股份,False,False
2428,sz.002161,1,远望谷,False,False
2429,sz.002162,1,悦心健康,False,False
2430,sz.002163,1,中航三鑫,False,False
2431,sz.002164,1,宁波东力,False,False
2432,sz.002165,1,红宝丽,False,False
2433,sz.002166,1,莱茵生物,False,False
2434,sz.002167,1,东方锆业,False,False
2435,sz.002168,1,惠程科技,False,False
2436,sz.002169,1,智光电气,False,False
2437,sz.002170,1,芭田股份,False,False
2438,sz.002171,1,楚江新材,False,False
2439,sz.002172,1,澳洋健康,False,False
2440,sz.002173,1,创新医疗,False,False
2441,sz.002174,1,游族网络,False,False
2443,sz.002176,1,江特电机,False,False
2444,sz.002177,1,御银股份,False,False
2445,sz.002178,1,延华智能,False,False
2446,sz.002179,1,中航光电,False,False
2447,sz.002180,1,纳思达,False,False
2448,sz.002181,1,粤传媒,False,False
2449,sz.002182,1,云海金属,False,False
2450,sz.002183,1,怡亚通,False,False
2451,sz.002184,1,海得控制,False,False
2452,sz.002185,1,华天科技,False,False
2453,sz.002186,1,全聚德,False,False
2454,sz.002187,1,广百股份,False,False
2456,sz.002189,1,中光学,False,False
2458,sz.002191,1,劲嘉股份,False,False
